+5.048000E+00,+7.147436E+01
+5.056000E+00,+7.330769E+01
+5.064000E+00,+7.039744E+01
+5.072000E+00,+6.238462E+01
+5.080000E+00,+5.016667E+01
+5.088000E+00,+3.737179E+01
+5.096000E+00,+2.580769E+01
+5.104000E+00,+1.308974E+01
+5.112000E+00,+1.641026E+00
+5.120000E+00,-8.576923E+00
+5.128000E+00,-1.834615E+01
+5.136000E+00,-2.652564E+01
+5.144000E+00,-3.282051E+01
+5.152000E+00,-3.348718E+01
+5.160000E+00,-3.083333E+01
+5.168000E+00,-2.930769E+01
+5.168000E+00,-2.905128E+01
+5.176000E+00,-3.044872E+01
+5.184000E+00,-3.044872E+01
+5.192000E+00,-3.000000E+01
+5.200000E+00,-2.767949E+01
+5.208000E+00,-2.664103E+01
+5.216000E+00,-2.646154E+01
+5.224000E+00,-2.823077E+01
+5.232000E+00,-2.884615E+01
+5.240000E+00,-2.698718E+01
+5.248000E+00,-2.671795E+01
+5.256000E+00,-2.783333E+01
+5.264000E+00,-3.298718E+01
+5.272000E+00,-3.555128E+01
+5.280000E+00,-3.601282E+01
+5.288000E+00,-3.360256E+01
+5.296000E+00,-3.106410E+01
+5.304000E+00,-3.025641E+01
+5.312000E+00,-3.057692E+01
+5.320000E+00,-3.365385E+01
+5.328000E+00,-3.719231E+01
+5.336000E+00,-3.855128E+01
+5.344000E+00,-3.575641E+01
+5.352000E+00,-2.933333E+01
+5.360000E+00,-2.717949E+01
+5.368000E+00,-3.094872E+01
+5.376000E+00,-3.473077E+01
+5.384000E+00,-3.338462E+01
+5.392000E+00,-2.670513E+01
+5.400000E+00,-2.283333E+01
+5.408000E+00,-2.397436E+01
+5.416000E+00,-2.578205E+01
+5.424000E+00,-2.775641E+01
+5.432000E+00,-2.882051E+01
+5.440000E+00,-2.973077E+01
+5.448000E+00,-2.797436E+01
+5.456000E+00,-2.203846E+01
+5.464000E+00,-1.706410E+01
+5.472000E+00,-1.473077E+01
+5.480000E+00,-1.508974E+01
+5.488000E+00,-1.548718E+01
+5.496000E+00,-1.103846E+01
+5.504000E+00,-2.320513E+00
+5.512000E+00,+9.282051E+00
+5.520000E+00,+1.911538E+01
+5.528000E+00,+2.191026E+01
+5.536000E+00,+1.764103E+01
+5.544000E+00,+6.717949E+00
+5.552000E+00,-5.435897E+00
+5.560000E+00,-1.405128E+01
+5.568000E+00,-2.069231E+01
+5.576000E+00,-2.655128E+01
+5.584000E+00,-3.321795E+01
+5.592000E+00,-3.592308E+01
+5.600000E+00,-3.297436E+01
+5.608000E+00,-2.624359E+01
+5.616000E+00,-2.491026E+01
+5.624000E+00,-4.020513E+01
+5.632000E+00,-5.653846E+01
+5.640000E+00,-2.773077E+01
+5.648000E+00,+7.770513E+01
+5.656000E+00,+2.083590E+02
+5.664000E+00,+2.552821E+02
+5.672000E+00,+1.669615E+02
+5.680000E+00,+7.256410E+00
+5.688000E+00,-1.083462E+02
+5.696000E+00,-1.287179E+02
+5.704000E+00,-9.151282E+01
+5.712000E+00,-5.182051E+01
+5.720000E+00,-3.332051E+01
+5.728000E+00,-2.751282E+01
+5.736000E+00,-2.270513E+01
+5.744000E+00,-1.767949E+01
+5.752000E+00,-1.214103E+01
+5.760000E+00,-8.461538E+00
+5.768000E+00,-6.358974E+00
+5.776000E+00,-3.756410E+00
+5.784000E+00,-2.589744E+00
+5.792000E+00,-1.269231E+00
+5.800000E+00,+2.076923E+00
+5.808000E+00,+8.038462E+00
+5.816000E+00,+1.525641E+01
+5.824000E+00,+1.846154E+01
+5.832000E+00,+1.958974E+01
+5.840000E+00,+2.353846E+01
+5.848000E+00,+3.155128E+01
+5.856000E+00,+4.175641E+01
+5.864000E+00,+4.774359E+01
+5.872000E+00,+4.971795E+01
+5.880000E+00,+5.308974E+01
+5.888000E+00,+5.984615E+01
+5.896000E+00,+6.876923E+01
+5.904000E+00,+7.270513E+01
+5.912000E+00,+7.125641E+01
+5.920000E+00,+6.946154E+01
+5.928000E+00,+7.038462E+01
+5.936000E+00,+7.407692E+01
+5.944000E+00,+7.289744E+01
+5.952000E+00,+6.694872E+01
+5.960000E+00,+5.558974E+01
+5.968000E+00,+4.251282E+01
+5.976000E+00,+2.801282E+01
+5.984000E+00,+1.143590E+01
+5.992000E+00,-3.038462E+00
+6.000000E+00,-1.389744E+01
+6.008000E+00,-2.088462E+01
+6.016000E+00,-2.767949E+01
+6.024000E+00,-3.620513E+01
+6.032000E+00,-4.074359E+01
+6.040000E+00,-3.939744E+01
+6.048000E+00,-3.432051E+01
+6.056000E+00,-2.961538E+01
+6.064000E+00,-2.875641E+01
+6.072000E+00,-2.873077E+01
+6.080000E+00,-2.910256E+01
+6.088000E+00,-2.988462E+01
+6.096000E+00,-2.979487E+01
+6.104000E+00,-3.066667E+01
+6.112000E+00,-3.148718E+01
+6.120000E+00,-3.289744E+01
+6.128000E+00,-3.415385E+01
+6.136000E+00,-3.314103E+01
+6.144000E+00,-3.266667E+01
+6.152000E+00,-3.248718E+01
+6.160000E+00,-3.188462E+01
+6.168000E+00,-3.035897E+01
+6.176000E+00,-2.685897E+01
+6.184000E+00,-2.593590E+01
+6.192000E+00,-2.943590E+01
+6.200000E+00,-3.582051E+01
+6.208000E+00,-4.124359E+01
+6.216000E+00,-4.137179E+01
+6.224000E+00,-3.823077E+01
+6.232000E+00,-3.387179E+01
+6.240000E+00,-2.943590E+01
+6.248000E+00,-2.698718E+01
+6.256000E+00,-2.488462E+01
+6.264000E+00,-2.542308E+01
+6.272000E+00,-2.492308E+01
+6.280000E+00,-2.469231E+01
+6.288000E+00,-2.387179E+01
+6.296000E+00,-2.437179E+01
+6.304000E+00,-2.811538E+01
+6.312000E+00,-3.102564E+01
+6.320000E+00,-3.035897E+01
+6.328000E+00,-2.562821E+01
+6.336000E+00,-2.174359E+01
+6.344000E+00,-2.152564E+01
+6.352000E+00,-1.819231E+01
+6.360000E+00,-9.615385E+00
+6.368000E+00,+1.692308E+00
+6.376000E+00,+1.262821E+01
+6.384000E+00,+2.178205E+01
+6.392000E+00,+2.980769E+01
+6.400000E+00,+2.998718E+01
+6.408000E+00,+1.874359E+01
+6.416000E+00,+2.051282E+00
+6.424000E+00,-1.356410E+01
+6.432000E+00,-2.351282E+01
+6.440000E+00,-3.087179E+01
+6.448000E+00,-3.603846E+01
+6.456000E+00,-3.510256E+01
+6.464000E+00,-3.030769E+01
+6.472000E+00,-2.317949E+01
+6.480000E+00,-1.661538E+01
+6.488000E+00,-1.603846E+01
+6.496000E+00,-2.803846E+01
+6.504000E+00,-4.891026E+01
+6.512000E+00,-3.742308E+01
+6.520000E+00,+4.910256E+01
+6.528000E+00,+1.836282E+02
+6.536000E+00,+2.653718E+02
+6.544000E+00,+2.120513E+02
+6.552000E+00,+6.011538E+01
+6.560000E+00,-7.441026E+01
+6.568000E+00,-1.193333E+02
+6.576000E+00,-8.988462E+01
+6.584000E+00,-5.115385E+01
+6.592000E+00,-2.707692E+01
+6.600000E+00,-2.056410E+01
+6.608000E+00,-1.356410E+01
+6.616000E+00,-4.961538E+00
+6.624000E+00,+4.512821E+00
+6.632000E+00,+1.029487E+01
+6.640000E+00,+7.346154E+00
+6.648000E+00,+1.705128E+00
+6.656000E+00,+1.794872E-01
+6.664000E+00,+4.205128E+00
+6.672000E+00,+1.223077E+01
+6.680000E+00,+1.916667E+01
+6.688000E+00,+2.432051E+01
+6.696000E+00,+2.805128E+01
+6.704000E+00,+3.021795E+01
+6.712000E+00,+3.520513E+01
+6.720000E+00,+4.430769E+01
+6.728000E+00,+5.555128E+01
+6.736000E+00,+6.503846E+01
+6.744000E+00,+6.911538E+01
+6.752000E+00,+7.120513E+01
+6.760000E+00,+7.346154E+01
+6.768000E+00,+7.658974E+01
+6.776000E+00,+8.164103E+01
+6.784000E+00,+8.487179E+01
+6.792000E+00,+8.543590E+01
+6.800000E+00,+8.389744E+01
+6.808000E+00,+8.141026E+01
+6.816000E+00,+7.944872E+01
+6.824000E+00,+7.270513E+01
+6.832000E+00,+6.057692E+01
+6.840000E+00,+4.684615E+01
+6.848000E+00,+3.330769E+01
+6.856000E+00,+2.120513E+01
+6.864000E+00,+7.910256E+00
+6.872000E+00,-4.576923E+00
+6.880000E+00,-1.230769E+01
+6.888000E+00,-1.629487E+01
+6.896000E+00,-1.646154E+01
+6.904000E+00,-1.603846E+01
+6.912000E+00,-2.075641E+01
+6.920000E+00,-2.751282E+01
+6.928000E+00,-3.319231E+01
+6.936000E+00,-2.969231E+01
+6.944000E+00,-2.534615E+01
+6.952000E+00,-2.285897E+01
+6.960000E+00,-2.353846E+01
+6.968000E+00,-2.310256E+01
+6.976000E+00,-2.023077E+01
+6.984000E+00,-1.825641E+01
+6.992000E+00,-1.803846E+01
+7.000000E+00,-2.157692E+01
+7.008000E+00,-2.583333E+01
+7.016000E+00,-2.598718E+01
+7.024000E+00,-2.406410E+01
+7.032000E+00,-2.242308E+01
+7.040000E+00,-2.321795E+01
+7.048000E+00,-2.338462E+01
+7.056000E+00,-2.028205E+01
+7.064000E+00,-1.897436E+01
+7.072000E+00,-2.012821E+01
+7.080000E+00,-2.215385E+01
+7.088000E+00,-2.274359E+01
+7.096000E+00,-2.124359E+01
+7.104000E+00,-2.167949E+01
+7.112000E+00,-2.156410E+01
+7.120000E+00,-1.866667E+01
+7.128000E+00,-1.511538E+01
+7.136000E+00,-1.271795E+01
+7.144000E+00,-1.462821E+01
+7.152000E+00,-1.705128E+01
+7.160000E+00,-1.612821E+01
+7.168000E+00,-1.175641E+01
+7.176000E+00,-1.653846E+00
+7.184000E+00,+1.161538E+01
+7.192000E+00,+2.424359E+01
+7.200000E+00,+3.065385E+01
+7.208000E+00,+2.651282E+01
+7.216000E+00,+1.656410E+01
+7.224000E+00,+4.320513E+00
+7.232000E+00,-7.358974E+00
+7.240000E+00,-1.534615E+01
+7.248000E+00,-2.073077E+01
