+5.051000E+00,-6.676000E-12
+5.061000E+00,-6.694000E-12
+5.071000E+00,-6.682000E-12
+5.081000E+00,-6.685000E-12
+5.091000E+00,-6.684000E-12
+5.101000E+00,-6.683000E-12
+5.111000E+00,-6.683000E-12
+5.121000E+00,-6.687000E-12
+5.131000E+00,-6.681000E-12
+5.141000E+00,-6.688000E-12
+5.151000E+00,-6.674000E-12
+5.161000E+00,-6.685000E-12
+5.171000E+00,-6.678000E-12
+5.181000E+00,-6.679000E-12
+5.191000E+00,-6.672000E-12
+5.201000E+00,-6.680000E-12
+5.211000E+00,-6.677000E-12
+5.221000E+00,-6.680000E-12
+5.231000E+00,-6.678000E-12
+5.241000E+00,-6.688000E-12
+5.251000E+00,-6.685000E-12
+5.261000E+00,-6.685000E-12
+5.271000E+00,-6.677000E-12
+5.281000E+00,-6.677000E-12
+5.291000E+00,-6.680000E-12
+5.301000E+00,-6.678000E-12
+5.311000E+00,-6.679000E-12
+5.321000E+00,-6.679000E-12
+5.331000E+00,-6.679000E-12
+5.341000E+00,-6.677000E-12
+5.351000E+00,-6.680000E-12
+5.361000E+00,-6.677000E-12
+5.371000E+00,-6.680000E-12
+5.381000E+00,-6.672000E-12
+5.391000E+00,-6.676000E-12
+5.401000E+00,-6.674000E-12
+5.411000E+00,-6.674000E-12
+5.421000E+00,-6.679000E-12
+5.431000E+00,-6.671000E-12
+5.441000E+00,-6.678000E-12
+5.451000E+00,-6.671000E-12
+5.461000E+00,-6.680000E-12
+5.471000E+00,-6.669000E-12
+5.481000E+00,-6.676000E-12
+5.491000E+00,-6.664000E-12
+5.501000E+00,-6.668000E-12
+5.511000E+00,-6.653000E-12
+5.521000E+00,-6.661000E-12
+5.531000E+00,-6.651000E-12
+5.541000E+00,-6.661000E-12
+5.551000E+00,-6.650000E-12
+5.561000E+00,-6.657000E-12
+5.571000E+00,-6.652000E-12
+5.581000E+00,-6.661000E-12
+5.591000E+00,-6.650000E-12
+5.601000E+00,-6.662000E-12
+5.611000E+00,-6.651000E-12
+5.621000E+00,-6.661000E-12
+5.631000E+00,-6.653000E-12
+5.641000E+00,-6.663000E-12
+5.651000E+00,-6.654000E-12
+5.661000E+00,-6.665000E-12
+5.671000E+00,-6.653000E-12
+5.681000E+00,-6.663000E-12
+5.691000E+00,-6.653000E-12
+5.701000E+00,-6.667000E-12
+5.711000E+00,-6.654000E-12
+5.721000E+00,-6.665000E-12
+5.731000E+00,-6.653000E-12
+5.741000E+00,-6.665000E-12
+5.751000E+00,-6.653000E-12
+5.761000E+00,-6.663000E-12
+5.771000E+00,-6.652000E-12
+5.781000E+00,-6.663000E-12
+5.791000E+00,-6.652000E-12
+5.801000E+00,-6.659000E-12
+5.811000E+00,-6.651000E-12
+5.821000E+00,-6.656000E-12
+5.831000E+00,-6.652000E-12
+5.841000E+00,-6.658000E-12
+5.851000E+00,-6.622000E-12
+5.861000E+00,-6.636000E-12
+5.871000E+00,-6.630000E-12
+5.881000E+00,-6.633000E-12
+5.891000E+00,-6.630000E-12
+5.901000E+00,-6.636000E-12
+5.911000E+00,-6.629000E-12
+5.921000E+00,-6.641000E-12
+5.931000E+00,-6.623000E-12
+5.941000E+00,-6.635000E-12
+5.951000E+00,-6.630000E-12
+5.961000E+00,-6.631000E-12
+5.971000E+00,-6.630000E-12
+5.981000E+00,-6.630000E-12
+5.991000E+00,-6.626000E-12
+6.001000E+00,-6.639000E-12
+6.011000E+00,-6.630000E-12
+6.021000E+00,-6.634000E-12
+6.031000E+00,-6.626000E-12
+6.041000E+00,-6.632000E-12
+6.051000E+00,-6.663000E-12
+6.061000E+00,-6.670000E-12
+6.071000E+00,-6.665000E-12
+6.081000E+00,-6.681000E-12
+6.091000E+00,-6.681000E-12
+6.101000E+00,-6.695000E-12
+6.111000E+00,-6.696000E-12
+6.121000E+00,-6.687000E-12
+6.131000E+00,-6.680000E-12
+6.141000E+00,-6.691000E-12
+6.151000E+00,-6.706000E-12
+6.161000E+00,-6.726000E-12
+6.171000E+00,-6.727000E-12
+6.181000E+00,-6.729000E-12
+6.191000E+00,-6.738000E-12
+6.201000E+00,-6.765000E-12
+6.211000E+00,-6.760000E-12
+6.221000E+00,-6.788000E-12
+6.231000E+00,-6.783000E-12
+6.241000E+00,-6.793000E-12
+6.251000E+00,-6.794000E-12
+6.261000E+00,-6.785000E-12
